2021-02-23 11:31:36,Isle of Wight,Chris Morris,",Speciality Tea - Earl Grey,1.3,Large,Americano,2.25,,Smoothies - Glowing Greens,2.0,Regular,Latte,2.15,,Iced latte,2.35",CARD,10.05,"americanexpress,366953186434286"
2021-02-23 11:32:34,Isle of Wight,Timothy Tarver,"Large,Flavoured latte - Hazelnut,2.85,Large,Latte,2.45,,Babyccino,0.0,,Speciality Tea - Green,1.3",CARD,6.60,"mastercard,5155365951162832"
2021-02-23 11:33:34,Isle of Wight,Georgia Vanwassenhove,",Speciality Tea - Earl Grey,1.3",CASH,1.30,None
2021-02-23 11:34:14,Isle of Wight,Lola Hernandez,"Large,Flavoured hot chocolate - Hazelnut,2.9",CARD,2.90,"visa13,4295873435681"
2021-02-23 11:35:29,Isle of Wight,Jacqueline Respress,",Babyccino,0.0,,Smoothies - Carrot Kick,2.0,,Flavoured iced latte - Caramel,2.75,Regular,Filter coffee,1.5",CARD,6.25,"visa16,4194967676388828"
2021-02-23 11:36:24,Isle of Wight,Sarah Cronk,",Speciality Tea - Camomile,1.3,Large,Flavoured hot chocolate - Caramel,2.9,Regular,Cappuccino,2.15",CARD,6.35,"visa16,4645324861175336"
2021-02-23 11:37:27,Isle of Wight,Cheryl Goicoechea,"Large,Chai latte,2.6,,Glass of milk,0.7",CASH,3.30,None
2021-02-23 11:38:55,Isle of Wight,Kenneth Stanphill,",Smoothies - Carrot Kick,2.0,,Speciality Tea - English breakfast,1.3",CARD,3.30,"visa16,44359269429186510"
2021-02-23 11:39:00,Isle of Wight,Kimberly Ramirez,"Large,Flavoured hot chocolate - Caramel,2.9",CASH,2.90,None
2021-02-23 11:40:25,Isle of Wight,Joshua Young,",Speciality Tea - Green,1.3,,Flavoured iced latte - Hazelnut,2.75,Large,Cappuccino,2.45",CASH,6.50,None
2021-02-23 11:41:26,Isle of Wight,Patricia Stembridge,"Regular,Latte,2.15,Large,Cappuccino,2.45",CASH,4.60,None
2021-02-23 11:42:11,Isle of Wight,Timothy Martinez,",Speciality Tea - Darjeeling,1.3",CARD,1.30,"americanexpress,372745151161783"
2021-02-23 11:43:36,Isle of Wight,John Wilson,",Iced latte,2.35,,Speciality Tea - Green,1.3,,Flavoured iced latte - Vanilla,2.75",CARD,6.40,"americanexpress,365932739286394"
2021-02-23 11:44:26,Isle of Wight,James Franco,"Large,Americano,2.25",CASH,2.25,None
2021-02-23 11:45:32,Isle of Wight,Anne House,"Large,Latte,2.45,,Flavoured iced latte - Hazelnut,2.75",CASH,5.20,None
2021-02-23 11:46:41,Isle of Wight,Michael Mathis,",Speciality Tea - Darjeeling,1.3,Large,Cappuccino,2.45,,Speciality Tea - Darjeeling,1.3",CASH,5.05,None
2021-02-23 11:47:54,Isle of Wight,Roy Sales,",Speciality Tea - Camomile,1.3,,Speciality Tea - English breakfast,1.3,,Smoothies - Glowing Greens,2.0",CASH,4.60,None
2021-02-23 11:48:57,Isle of Wight,Maria Viviani,",Flavoured iced latte - Vanilla,2.75,,Smoothies - Glowing Greens,2.0,,Smoothies - Glowing Greens,2.0,Large,Flavoured latte - Caramel,2.85,Large,Flavoured latte - Hazelnut,2.85",CASH,12.45,None
2021-02-23 11:49:23,Isle of Wight,Shirley Humphrey,",Flat white,2.15,Large,Latte,2.45,,Speciality Tea - Green,1.3",CARD,5.90,"visa16,4297474136358687"
2021-02-23 11:50:15,Isle of Wight,Robert Downes,",Speciality Tea - Camomile,1.3,Regular,Cappuccino,2.15",CASH,3.45,None
2021-02-23 11:51:29,Isle of Wight,Eva Riggs,",Cortado,2.05,,Red Label tea,1.2,,Cortado,2.05,Large,Flavoured latte - Gingerbread,2.85,,Red Label tea,1.2",CASH,9.35,None
2021-02-23 11:52:12,Isle of Wight,Paul Uutela,"Regular,Flavoured latte - Vanilla,2.55,Regular,Flavoured latte - Vanilla,2.55,Large,Flavoured hot chocolate - Hazelnut,2.9,,Speciality Tea - English breakfast,1.3",CASH,9.30,None
2021-02-23 11:53:30,Isle of Wight,Anthony Gould,"Regular,Filter coffee,1.5,,Cortado,2.05,,Frappes - Chocolate Cookie,2.75",CASH,6.30,None
2021-02-23 11:54:08,Isle of Wight,Joan Golden,"Large,Americano,2.25",CARD,2.25,"visa16,4637491223974993"
2021-02-23 11:55:23,Isle of Wight,Jennifer Sutton,"Regular,Flavoured latte - Gingerbread,2.55,,Smoothies - Berry Beautiful,2.0,,Iced latte,2.35",CARD,6.90,"visa16,44121498476183110"
2021-02-23 11:56:26,Isle of Wight,Donald Beck,"Regular,Cappuccino,2.15,,Speciality Tea - English breakfast,1.3,Large,Flavoured hot chocolate - Vanilla,2.9,,Smoothies - Berry Beautiful,2.0,,Glass of milk,0.7",CASH,9.05,None
2021-02-23 11:57:53,Isle of Wight,Graig Lane,",Iced americano,2.15,,Frappes - Strawberries & Cream,2.75,,Speciality Tea - English breakfast,1.3,Large,Filter coffee,1.8,Large,Espresso,1.8",CARD,9.80,"discover,6011564713578861"
2021-02-23 11:58:14,Isle of Wight,Helen Frascone,",Babyccino,0.0,Large,Americano,2.25,,Babyccino,0.0,Large,Flavoured latte - Vanilla,2.85",CASH,5.10,None
2021-02-23 11:59:52,Isle of Wight,Lola Keyser,",Frappes - Coffee,2.75,Large,Americano,2.25,,Hot Chocolate,1.4,,Flavoured iced latte - Hazelnut,2.75,,Speciality Tea - Earl Grey,1.3",CASH,10.45,None
2021-02-23 12:00:58,Isle of Wight,Kasey Elwood,"Large,Cappuccino,2.45",CARD,2.45,"discover,6011585819325279"
2021-02-23 12:01:32,Isle of Wight,Travis Fernandez,"Large,Flavoured latte - Gingerbread,2.85,,Speciality Tea - Peppermint,1.3,,Speciality Tea - Camomile,1.3,,Speciality Tea - Camomile,1.3",CARD,6.75,"mastercard,5312342549153615"
2021-02-23 12:02:01,Isle of Wight,Adrian Martin,",Flavoured iced latte - Hazelnut,2.75,,Iced americano,2.15",CARD,4.90,"americanexpress,366564263513841"
2021-02-23 12:03:17,Isle of Wight,William Brown,"Large,Filter coffee,1.8",CASH,1.80,None
2021-02-23 12:04:28,Isle of Wight,Mario Key,"Large,Americano,2.25",CARD,2.25,"americanexpress,355461876596946"
2021-02-23 12:05:17,Isle of Wight,Craig Mccarty,",Speciality Tea - Darjeeling,1.3,,Smoothies - Berry Beautiful,2.0,,Glass of milk,0.7,,Flavoured iced latte - Hazelnut,2.75,,Mocha,2.3",CARD,9.05,"visa13,4583818643331"
2021-02-23 12:06:33,Isle of Wight,Alma Dunn,",Glass of milk,0.7,,Speciality Tea - Green,1.3",CARD,2.00,"mastercard,55274271527163110"
2021-02-23 12:07:06,Isle of Wight,Gene Marshall,",Speciality Tea - Peppermint,1.3,,Red Label tea,1.2,,Hot Chocolate,1.4",CASH,3.90,None
2021-02-23 12:08:28,Isle of Wight,Howard Day,",Frappes - Coffee,2.75,Large,Latte,2.45,,Speciality Tea - Green,1.3,,Flat white,2.15",CASH,8.65,None
2021-02-23 12:09:19,Isle of Wight,Rex Klein,"Large,Flavoured hot chocolate - Caramel,2.9",CARD,2.90,"discover,6011362792873448"
2021-02-23 12:10:54,Isle of Wight,Mary Prattis,"Regular,Luxury hot chocolate,2.4,Large,Flavoured latte - Vanilla,2.85,Regular,Flavoured latte - Hazelnut,2.55",CASH,7.80,None
2021-02-23 12:11:58,Isle of Wight,Ethel Macdonald,"Regular,Luxury hot chocolate,2.4,,Hot Chocolate,1.4,,Smoothies - Berry Beautiful,2.0",CARD,5.80,"discover,6011264797851488"
2021-02-23 12:12:06,Isle of Wight,Yukiko Small,",Speciality Tea - English breakfast,1.3,,Flavoured iced latte - Vanilla,2.75,Regular,Hot chocolate,2.2",CARD,6.25,"mastercard,5219195854252776"
2021-02-23 12:13:07,Isle of Wight,Bill Anderson,"Large,Cappuccino,2.45,,Iced latte,2.35,,Frappes - Coffee,2.75",CASH,7.55,None
2021-02-23 12:14:29,Isle of Wight,Brett Smith,"Large,Espresso,1.8,,Frappes - Chocolate Cookie,2.75",CASH,4.55,None
2021-02-23 12:15:39,Isle of Wight,Amy Hartrick,",Hot Chocolate,1.4",CARD,1.40,"americanexpress,369979826796575"
2021-02-23 12:16:27,Isle of Wight,Wm Powe,",Speciality Tea - Darjeeling,1.3",CASH,1.30,None
2021-02-23 12:17:34,Isle of Wight,Otelia Warren,"Regular,Flavoured hot chocolate - Hazelnut,2.6,,Speciality Tea - Earl Grey,1.3",CASH,3.90,None
2021-02-23 12:18:33,Isle of Wight,Michael Bates,",Frappes - Chocolate Cookie,2.75",CARD,2.75,"visa13,4967897591471"
2021-02-23 12:19:28,Isle of Wight,Malissa Ali,",Speciality Tea - Green,1.3,,Flavoured iced latte - Caramel,2.75",CASH,4.05,None
2021-02-23 12:20:55,Isle of Wight,Rita Boatright,",Flavoured iced latte - Hazelnut,2.75,,Speciality Tea - Darjeeling,1.3,,Red Label tea,1.2",CASH,5.25,None
2021-02-23 12:21:28,Isle of Wight,Von Peets,",Hot Chocolate,1.4",CASH,1.40,None
2021-02-23 12:22:33,Isle of Wight,Joshua Hughes,",Flavoured iced latte - Hazelnut,2.75,Large,Flavoured hot chocolate - Hazelnut,2.9,,Mocha,2.3",CASH,7.95,None
2021-02-23 12:23:36,Isle of Wight,Genevieve Alejos,",Hot Chocolate,1.4,Large,Flavoured hot chocolate - Caramel,2.9,,Red Label tea,1.2,,Frappes - Chocolate Cookie,2.75",CASH,8.25,None
2021-02-23 12:24:31,Isle of Wight,Crystal Kiser,",Flavoured iced latte - Hazelnut,2.75,,Speciality Tea - Earl Grey,1.3",CARD,4.05,"discover,6011832995836871"
2021-02-23 12:25:49,Isle of Wight,Maxine Porter,"Large,Chai latte,2.6,,Smoothies - Carrot Kick,2.0,Large,Flavoured latte - Vanilla,2.85",CASH,7.45,None
2021-02-23 12:26:51,Isle of Wight,Joyce Oskins,",Flavoured iced latte - Caramel,2.75,,Iced americano,2.15,,Speciality Tea - English breakfast,1.3,Regular,Americano,1.95",CASH,8.15,None
2021-02-23 12:27:13,Isle of Wight,James Kolinski,",Frappes - Chocolate Cookie,2.75,,Smoothies - Carrot Kick,2.0,Regular,Espresso,1.5,Large,Flavoured latte - Hazelnut,2.85",CASH,9.10,None
2021-02-23 12:28:46,Isle of Wight,Karen Lawrence,"Large,Flavoured latte - Caramel,2.85",CASH,2.85,None
2021-02-23 12:29:37,Isle of Wight,James Babb,"Large,Flavoured latte - Caramel,2.85,Regular,Americano,1.95,Regular,Flavoured hot chocolate - Hazelnut,2.6",CARD,7.40,"americanexpress,374341556793731"
2021-02-23 12:30:00,Isle of Wight,Kathryn Hernandez,"Large,Luxury hot chocolate,2.7",CASH,2.70,None
2021-02-23 12:31:00,Isle of Wight,Ralph Bowman,"Regular,Flavoured latte - Vanilla,2.55",CARD,2.55,"visa16,49922848745615510"
2021-02-23 12:32:51,Isle of Wight,Maria Berlinger,",Smoothies - Glowing Greens,2.0,Large,Flavoured latte - Vanilla,2.85,,Red Label tea,1.2",CASH,6.05,None
2021-02-23 12:33:04,Isle of Wight,Todd Ross,"Large,Filter coffee,1.8",CASH,1.80,None
2021-02-23 12:34:12,Isle of Wight,Marcia Adams,"Large,Flavoured latte - Caramel,2.85",CASH,2.85,None
2021-02-23 12:35:40,Isle of Wight,Thurman Jordon,",Iced americano,2.15,Large,Flavoured latte - Vanilla,2.85,Large,Flavoured latte - Vanilla,2.85,,Mocha,2.3",CARD,10.15,"americanexpress,347354123183744"
2021-02-23 12:36:17,Isle of Wight,Heather Bradwell,"Regular,Latte,2.15,,Frappes - Strawberries & Cream,2.75,,Speciality Tea - Earl Grey,1.3",CARD,6.20,"visa16,4482379124937845"
2021-02-23 12:37:02,Isle of Wight,Ruby Hall,"Large,Latte,2.45,Large,Americano,2.25,,Hot Chocolate,1.4",CARD,6.10,"mastercard,5138126693842442"
2021-02-23 12:38:55,Isle of Wight,Pete Craig,",Cortado,2.05,,Flavoured iced latte - Caramel,2.75,,Speciality Tea - Peppermint,1.3,,Smoothies - Berry Beautiful,2.0",CASH,8.10,None
2021-02-23 12:39:40,Isle of Wight,Robert Winsor,"Large,Flavoured hot chocolate - Caramel,2.9",CASH,2.90,None
2021-02-23 12:40:02,Isle of Wight,Walter Blackwelder,",Frappes - Coffee,2.75,Large,Hot chocolate,2.9,,Flavoured iced latte - Hazelnut,2.75",CARD,8.40,"visa16,4863186981211571"
2021-02-23 12:41:07,Isle of Wight,Carmen Jensen,"Large,Espresso,1.8,Large,Filter coffee,1.8,,Iced latte,2.35,Regular,Flavoured hot chocolate - Caramel,2.6",CASH,8.55,None
2021-02-23 12:42:33,Isle of Wight,Terry Connell,",Iced americano,2.15",CARD,2.15,"visa13,4414192664141"
2021-02-23 12:43:47,Isle of Wight,Raymond Shalash,",Iced americano,2.15,,Smoothies - Berry Beautiful,2.0,Large,Chai latte,2.6,,Speciality Tea - Green,1.3,,Cortado,2.05",CASH,10.10,None
2021-02-23 12:44:37,Isle of Wight,Dolores Clute,",Smoothies - Berry Beautiful,2.0,Regular,Americano,1.95",CASH,3.95,None
2021-02-23 12:45:06,Isle of Wight,Steve Auckerman,"Large,Flavoured hot chocolate - Caramel,2.9,Regular,Latte,2.15,,Mocha,2.3",CASH,7.35,None
2021-02-23 12:46:51,Isle of Wight,William Birks,",Cortado,2.05,,Cortado,2.05,Large,Filter coffee,1.8,Regular,Flavoured latte - Hazelnut,2.55",CASH,8.45,None
2021-02-23 12:47:47,Isle of Wight,Wanda Gammon,"Large,Americano,2.25",CARD,2.25,"americanexpress,353412137287645"
2021-02-23 12:48:38,Isle of Wight,Sonia Winfrey,",Speciality Tea - Fruit,1.3,Large,Filter coffee,1.8",CARD,3.10,"americanexpress,354744325363153"
2021-02-23 12:49:23,Isle of Wight,Charlott Germain,",Babyccino,0.0,,Flat white,2.15,,Mocha,2.3,,Smoothies - Berry Beautiful,2.0",CASH,6.45,None
2021-02-23 12:50:52,Isle of Wight,Carl Tichenor,",Flat white,2.15,,Flavoured iced latte - Caramel,2.75,,Flavoured iced latte - Vanilla,2.75",CASH,7.65,None
2021-02-23 12:51:20,Isle of Wight,Bill Lebarron,",Flavoured iced latte - Vanilla,2.75,Regular,Flavoured latte - Caramel,2.55,,Speciality Tea - Peppermint,1.3,Large,Hot chocolate,2.9",CARD,9.50,"visa16,4742137451679729"
2021-02-23 12:52:45,Isle of Wight,Tanya Lasalle,",Flat white,2.15,,Frappes - Coffee,2.75,Regular,Flavoured latte - Hazelnut,2.55",CARD,7.45,"discover,6011865574512273"
2021-02-23 12:53:26,Isle of Wight,Amy Clark,"Large,Espresso,1.8,Large,Flavoured latte - Gingerbread,2.85,,Flavoured iced latte - Caramel,2.75,,Frappes - Chocolate Cookie,2.75,,Speciality Tea - Peppermint,1.3",CASH,11.45,None
2021-02-23 12:54:07,Isle of Wight,Darla Stokley,",Hot Chocolate,1.4,,Speciality Tea - Peppermint,1.3",CASH,2.70,None
2021-02-23 12:55:00,Isle of Wight,Wesley Nair,"Regular,Flavoured hot chocolate - Caramel,2.6,,Flat white,2.15,,Speciality Tea - Fruit,1.3,Regular,Chai latte,2.3,,Babyccino,0.0",CARD,8.35,"visa13,4579363243485"
2021-02-23 12:56:18,Isle of Wight,Katherine Morter,",Smoothies - Carrot Kick,2.0",CARD,2.00,"discover,6011514283545188"
2021-02-23 12:57:07,Isle of Wight,Raymond Stribley,",Hot Chocolate,1.4,,Frappes - Strawberries & Cream,2.75",CASH,4.15,None
2021-02-23 12:58:43,Isle of Wight,Maxine Otis,"Large,Americano,2.25",CARD,2.25,"americanexpress,346117167916662"
2021-02-23 12:59:50,Isle of Wight,Larry White,",Flavoured iced latte - Hazelnut,2.75,,Speciality Tea - Darjeeling,1.3,,Glass of milk,0.7,,Iced latte,2.35",CARD,7.10,"visa13,4993923837944"
2021-02-23 13:00:11,Isle of Wight,Doris Roper,",Frappes - Chocolate Cookie,2.75,,Speciality Tea - Green,1.3",CARD,4.05,"visa16,4547311293318229"
2021-02-23 13:01:20,Isle of Wight,Dorothy Morales,"Regular,Filter coffee,1.5,Large,Flavoured latte - Caramel,2.85,,Babyccino,0.0,Regular,Flavoured hot chocolate - Hazelnut,2.6,,Speciality Tea - Darjeeling,1.3",CARD,8.25,"mastercard,5424923425362845"
2021-02-23 13:02:38,Isle of Wight,Terrence Gallant,",Speciality Tea - Darjeeling,1.3,,Flat white,2.15,,Cortado,2.05,,Babyccino,0.0",CARD,5.50,"americanexpress,344195483398999"
2021-02-23 13:03:19,Isle of Wight,Joseph Martin,",Frappes - Coffee,2.75,Large,Latte,2.45,Large,Luxury hot chocolate,2.7,,Flavoured iced latte - Caramel,2.75,Regular,Hot chocolate,2.2",CARD,12.85,"visa16,4846424446237945"
2021-02-23 13:04:13,Isle of Wight,Anne Daily,",Red Label tea,1.2",CASH,1.20,None
2021-02-23 13:05:33,Isle of Wight,Amy Adams,"Regular,Filter coffee,1.5",CASH,1.50,None
2021-02-23 13:06:45,Isle of Wight,Melissa Taylor,"Large,Americano,2.25,,Red Label tea,1.2",CARD,3.45,"americanexpress,353323345356991"
2021-02-23 13:07:09,Isle of Wight,Thomas Johnson,"Regular,Flavoured hot chocolate - Vanilla,2.6,Regular,Latte,2.15,,Speciality Tea - Peppermint,1.3",CARD,6.05,"discover,6011971477879296"
2021-02-23 13:08:21,Isle of Wight,Allen Wade,",Flavoured iced latte - Hazelnut,2.75,Regular,Espresso,1.5,Large,Flavoured hot chocolate - Vanilla,2.9,Large,Americano,2.25,,Flavoured iced latte - Vanilla,2.75",CARD,12.15,"visa13,4538956274828"
2021-02-23 13:09:39,Isle of Wight,Michael Hartley,"Regular,Flavoured latte - Vanilla,2.55,,Iced latte,2.35,Large,Luxury hot chocolate,2.7,Regular,Hot chocolate,2.2,Large,Latte,2.45",CASH,12.25,None
2021-02-23 13:10:12,Isle of Wight,Bettye Watkins,",Speciality Tea - Green,1.3,,Speciality Tea - Green,1.3",CASH,2.60,None
2021-02-23 13:11:34,Isle of Wight,Audra Herrera,"Regular,Chai latte,2.3",CASH,2.30,None
2021-02-23 13:12:07,Isle of Wight,Elizabeth Sorum,",Flavoured iced latte - Caramel,2.75,,Flavoured iced latte - Hazelnut,2.75,Regular,Flavoured latte - Hazelnut,2.55",CARD,8.05,"visa16,47947846873141710"
2021-02-23 13:13:43,Isle of Wight,Mary Stroope,"Large,Chai latte,2.6,,Frappes - Chocolate Cookie,2.75,,Speciality Tea - Earl Grey,1.3,Large,Flavoured latte - Caramel,2.85",CASH,9.50,None
2021-02-23 13:14:51,Isle of Wight,Cole Taylor,"Large,Flavoured latte - Caramel,2.85,Large,Flavoured latte - Vanilla,2.85",CASH,5.70,None
2021-02-23 13:15:20,Isle of Wight,Norman Elliott,",Speciality Tea - English breakfast,1.3,,Red Label tea,1.2,Large,Latte,2.45,,Mocha,2.3",CASH,7.25,None
2021-02-23 13:16:59,Isle of Wight,Michael Gish,"Large,Americano,2.25,,Iced latte,2.35",CASH,4.60,None
2021-02-23 13:17:24,Isle of Wight,Sandra Lorenzana,"Regular,Espresso,1.5,,Flavoured iced latte - Caramel,2.75",CARD,4.25,"visa16,4893684128533943"
2021-02-23 13:18:00,Isle of Wight,Michael Johnson,",Frappes - Coffee,2.75",CARD,2.75,"discover,6011538724265833"
2021-02-23 13:19:21,Isle of Wight,Christy Grassi,"Large,Flavoured hot chocolate - Vanilla,2.9",CARD,2.90,"discover,60117148537798910"
2021-02-23 13:20:56,Isle of Wight,Melissa Elliott,"Large,Hot chocolate,2.9,Large,Americano,2.25,,Flavoured iced latte - Hazelnut,2.75,,Speciality Tea - Peppermint,1.3,,Flavoured iced latte - Vanilla,2.75",CARD,11.95,"mastercard,5138867848357543"
2021-02-23 13:21:06,Isle of Wight,Marian Stark,",Speciality Tea - Earl Grey,1.3,Large,Espresso,1.8,,Flavoured iced latte - Caramel,2.75,,Cortado,2.05,,Smoothies - Carrot Kick,2.0",CASH,9.90,None
2021-02-23 13:22:33,Isle of Wight,Jason Garrison,",Mocha,2.3,Large,Flavoured latte - Gingerbread,2.85,,Flat white,2.15",CARD,7.30,"americanexpress,366129548311922"
2021-02-23 13:23:29,Isle of Wight,Dorothy Moore,",Speciality Tea - Camomile,1.3,,Glass of milk,0.7",CASH,2.00,None
2021-02-23 13:24:11,Isle of Wight,Dorothy Thomas,",Speciality Tea - Fruit,1.3,,Speciality Tea - Earl Grey,1.3,,Frappes - Chocolate Cookie,2.75,,Speciality Tea - Earl Grey,1.3,,Mocha,2.3",CASH,8.95,None
2021-02-23 13:25:33,Isle of Wight,Wayne Thurman,",Speciality Tea - Darjeeling,1.3,Large,Flavoured hot chocolate - Caramel,2.9,Regular,Flavoured hot chocolate - Vanilla,2.6,Large,Cappuccino,2.45",CASH,9.25,None
2021-02-23 13:26:16,Isle of Wight,David Viverette,"Large,Chai latte,2.6,Large,Chai latte,2.6,,Flavoured iced latte - Caramel,2.75,,Speciality Tea - Earl Grey,1.3",CARD,9.25,"visa16,4189785437276257"
2021-02-23 13:27:36,Isle of Wight,Sheryl Ballard,",Glass of milk,0.7",CASH,0.70,None
2021-02-23 13:28:36,Isle of Wight,Rosie Vincent,"Large,Flavoured latte - Vanilla,2.85,,Mocha,2.3",CASH,5.15,None
2021-02-23 13:29:31,Isle of Wight,Cindy Ramirez,",Smoothies - Berry Beautiful,2.0,,Frappes - Strawberries & Cream,2.75",CARD,4.75,"visa16,43727722514552310"
2021-02-23 13:30:06,Isle of Wight,Betty Frautschi,"Large,Filter coffee,1.8,,Flavoured iced latte - Vanilla,2.75,,Smoothies - Glowing Greens,2.0,Regular,Chai latte,2.3",CASH,8.85,None
2021-02-23 13:31:48,Isle of Wight,Timothy Perla,"Large,Espresso,1.8,,Flavoured iced latte - Hazelnut,2.75,,Flavoured iced latte - Vanilla,2.75,,Flavoured iced latte - Vanilla,2.75",CASH,10.05,None
2021-02-23 13:32:04,Isle of Wight,John Dillingham,",Speciality Tea - Green,1.3,,Smoothies - Berry Beautiful,2.0,,Smoothies - Carrot Kick,2.0,,Frappes - Coffee,2.75",CASH,8.05,None
2021-02-23 13:33:32,Isle of Wight,Theresa Reyna,"Regular,Flavoured latte - Hazelnut,2.55,Regular,Americano,1.95,,Frappes - Coffee,2.75,,Mocha,2.3,,Flavoured iced latte - Hazelnut,2.75",CASH,12.30,None
2021-02-23 13:34:38,Isle of Wight,Jennifer Fernandez,"Large,Flavoured hot chocolate - Hazelnut,2.9,,Speciality Tea - Darjeeling,1.3,Regular,Flavoured hot chocolate - Vanilla,2.6,Large,Flavoured latte - Vanilla,2.85",CARD,9.65,"mastercard,5425968286844612"
2021-02-23 13:35:48,Isle of Wight,Michael Craig,",Speciality Tea - Green,1.3,Large,Flavoured hot chocolate - Vanilla,2.9,Regular,Chai latte,2.3,,Smoothies - Glowing Greens,2.0",CASH,8.50,None
2021-02-23 13:36:57,Isle of Wight,Raymond Acker,",Smoothies - Glowing Greens,2.0,Regular,Luxury hot chocolate,2.4,,Iced latte,2.35,,Frappes - Strawberries & Cream,2.75,Regular,Filter coffee,1.5",CARD,11.00,"discover,6011187388449976"
2021-02-23 13:37:05,Isle of Wight,Bernice Clark,"Large,Americano,2.25",CASH,2.25,None
2021-02-23 13:38:42,Isle of Wight,James Hyatt,",Babyccino,0.0,Large,Latte,2.45,Large,Flavoured latte - Hazelnut,2.85",CASH,5.30,None
2021-02-23 13:39:18,Isle of Wight,Jason Hazel,",Speciality Tea - Green,1.3",CASH,1.30,None
2021-02-23 13:40:40,Isle of Wight,Maya Doleman,",Smoothies - Glowing Greens,2.0,,Hot Chocolate,1.4,Regular,Flavoured hot chocolate - Vanilla,2.6",CARD,6.00,"americanexpress,368837722299683"
2021-02-23 13:41:59,Isle of Wight,Susie Ford,"Large,Flavoured latte - Caramel,2.85",CARD,2.85,"visa16,4877849726764626"
2021-02-23 13:42:36,Isle of Wight,Juanita Holden,",Speciality Tea - Earl Grey,1.3,Large,Chai latte,2.6,,Speciality Tea - Peppermint,1.3,,Smoothies - Berry Beautiful,2.0,Large,Flavoured hot chocolate - Hazelnut,2.9",CASH,10.10,None
2021-02-23 13:43:36,Isle of Wight,Raymond Arvelo,",Frappes - Coffee,2.75,Large,Cappuccino,2.45,Large,Flavoured hot chocolate - Caramel,2.9,Large,Flavoured latte - Hazelnut,2.85",CASH,10.95,None
2021-02-23 13:44:28,Isle of Wight,Kevin Bridges,",Flat white,2.15",CARD,2.15,"visa13,49153141746610"
2021-02-23 13:45:42,Isle of Wight,Grace Mcgown,",Speciality Tea - Peppermint,1.3,,Smoothies - Carrot Kick,2.0",CARD,3.30,"visa16,4777665989686517"
2021-02-23 13:46:52,Isle of Wight,Jo Smith,",Flavoured iced latte - Vanilla,2.75,Large,Hot chocolate,2.9,,Speciality Tea - Green,1.3,,Iced americano,2.15",CASH,9.10,None
2021-02-23 13:47:55,Isle of Wight,Isabelle Ellis,",Frappes - Chocolate Cookie,2.75",CARD,2.75,"visa16,4163342512341935"
2021-02-23 13:48:52,Isle of Wight,Curtis Moldenhauer,"Large,Filter coffee,1.8,,Hot Chocolate,1.4,,Flavoured iced latte - Vanilla,2.75,Large,Cappuccino,2.45",CARD,8.40,"discover,6011894471537696"
2021-02-23 13:49:50,Isle of Wight,Jonathan Brown,",Flavoured iced latte - Caramel,2.75",CARD,2.75,"visa13,4975299262856"
2021-02-23 13:50:38,Isle of Wight,James Williams,",Speciality Tea - Peppermint,1.3,Large,Cappuccino,2.45",CASH,3.75,None
2021-02-23 13:51:49,Isle of Wight,Jeffrey Williams,",Flavoured iced latte - Vanilla,2.75",CARD,2.75,"mastercard,5418657667459426"
2021-02-23 13:52:23,Isle of Wight,Diane Enriquez,",Frappes - Coffee,2.75,,Iced latte,2.35,Regular,Hot chocolate,2.2,Large,Hot chocolate,2.9,Large,Hot chocolate,2.9",CARD,13.10,"mastercard,5471413988316125"
2021-02-23 13:53:52,Isle of Wight,Richard Ruiz,"Large,Filter coffee,1.8,Large,Flavoured latte - Gingerbread,2.85,Regular,Filter coffee,1.5,Regular,Latte,2.15,,Smoothies - Carrot Kick,2.0",CARD,10.30,"visa13,4478589562952"
2021-02-23 13:54:21,Isle of Wight,William Fernandes,",Speciality Tea - Peppermint,1.3,Large,Filter coffee,1.8,,Speciality Tea - Fruit,1.3,Large,Flavoured latte - Hazelnut,2.85",CARD,7.25,"visa16,4181939964876868"
2021-02-23 13:55:40,Isle of Wight,Lucille Combes,",Smoothies - Carrot Kick,2.0,,Red Label tea,1.2,,Speciality Tea - Earl Grey,1.3,,Cortado,2.05,,Speciality Tea - Fruit,1.3",CARD,7.85,"mastercard,5386528199458236"
2021-02-23 13:56:10,Isle of Wight,Evan Kaleta,",Cortado,2.05,,Flat white,2.15,,Flavoured iced latte - Hazelnut,2.75,,Speciality Tea - Darjeeling,1.3,,Flavoured iced latte - Vanilla,2.75",CASH,11.00,None
2021-02-23 13:57:44,Isle of Wight,Susanne Miller,"Regular,Americano,1.95,Large,Flavoured hot chocolate - Vanilla,2.9,,Hot Chocolate,1.4,,Cortado,2.05,,Speciality Tea - Green,1.3",CASH,9.60,None
2021-02-23 13:58:32,Isle of Wight,Lauri Manteca,"Large,Flavoured hot chocolate - Hazelnut,2.9,,Smoothies - Berry Beautiful,2.0,,Frappes - Strawberries & Cream,2.75,,Frappes - Strawberries & Cream,2.75,Regular,Latte,2.15",CASH,12.55,None
2021-02-23 13:59:03,Isle of Wight,Thomas Pittman,"Large,Latte,2.45,,Mocha,2.3,,Frappes - Chocolate Cookie,2.75",CASH,7.50,None
